,layer,similarity
81084,layer_28,0.058258056640625
81085,layer_29,0.1552734375
81086,layer_30,0.0860595703125
81087,layer_31,0.0341796875
81088,layer_0,0.059173583984375
81089,layer_1,0.0059051513671875
81090,layer_2,0.06024169921875
81091,layer_3,0.053863525390625
81092,layer_4,0.06048583984375
81093,layer_5,0.08984375
81094,layer_6,0.0175018310546875
81095,layer_7,0.00457000732421875
81096,layer_8,0.01500701904296875
81097,layer_9,0.004276275634765625
81098,layer_10,0.0293426513671875
81099,layer_11,0.0004413127899169922
81100,layer_12,0.0003571510314941406
81101,layer_13,0.0231781005859375
81102,layer_14,0.039398193359375
81103,layer_15,0.10028076171875
81104,layer_16,0.10528564453125
81105,layer_17,0.00868988037109375
81106,layer_18,0.0804443359375
81107,layer_19,0.1591796875
81108,layer_20,0.06805419921875
81109,layer_21,0.08966064453125
81110,layer_22,0.018646240234375
81111,layer_23,0.041961669921875
81112,layer_24,0.065185546875
81113,layer_25,0.00998687744140625
81114,layer_26,0.062408447265625
81115,layer_27,0.0614013671875
81116,layer_28,0.05908203125
81117,layer_29,0.145751953125
81118,layer_30,0.043365478515625
81119,layer_31,0.0462646484375
81120,layer_0,0.0833740234375
81121,layer_1,0.0285186767578125
81122,layer_2,0.0882568359375
81123,layer_3,0.060760498046875
81124,layer_4,0.07708740234375
81125,layer_5,0.059112548828125
81126,layer_6,0.004604339599609375
81127,layer_7,0.02301025390625
81128,layer_8,0.035247802734375
81129,layer_9,0.0087432861328125
81130,layer_10,0.0384521484375
81131,layer_11,0.01065826416015625
81132,layer_12,0.007808685302734375
81133,layer_13,0.0028057098388671875
81134,layer_14,0.0380859375
81135,layer_15,0.08709716796875
81136,layer_16,0.10101318359375
81137,layer_17,0.0211639404296875
81138,layer_18,0.07110595703125
81139,layer_19,0.16162109375
81140,layer_20,0.06591796875
81141,layer_21,0.08746337890625
81142,layer_22,0.04400634765625
81143,layer_23,0.020111083984375
81144,layer_24,0.07415771484375
81145,layer_25,0.013824462890625
81146,layer_26,0.055267333984375
81147,layer_27,0.069580078125
81148,layer_28,0.083251953125
81149,layer_29,0.17822265625
81150,layer_30,0.08251953125
81151,layer_31,0.057647705078125
81152,layer_0,0.022735595703125
81153,layer_1,0.033416748046875
81154,layer_2,0.05816650390625
81155,layer_3,0.0706787109375
81156,layer_4,0.07000732421875
81157,layer_5,0.07373046875
81158,layer_6,0.01528167724609375
81159,layer_7,0.01316070556640625
81160,layer_8,0.0006394386291503906
81161,layer_9,0.0181427001953125
81162,layer_10,0.05072021484375
81163,layer_11,0.0022144317626953125
81164,layer_12,0.014923095703125
81165,layer_13,0.0050811767578125
81166,layer_14,0.04656982421875
81167,layer_15,0.080810546875
81168,layer_16,0.089111328125
81169,layer_17,0.01015472412109375
81170,layer_18,0.05108642578125
81171,layer_19,0.12841796875
81172,layer_20,0.046783447265625
81173,layer_21,0.072998046875
81174,layer_22,0.01090240478515625
81175,layer_23,0.065185546875
81176,layer_24,0.07525634765625
81177,layer_25,0.0037822723388671875
81178,layer_26,0.0377197265625
81179,layer_27,0.07366943359375
81180,layer_28,0.045379638671875
81181,layer_29,0.151611328125
81182,layer_30,0.0703125
81183,layer_31,0.0034027099609375
81184,layer_0,0.0245513916015625
81185,layer_1,0.037384033203125
81186,layer_2,0.0758056640625
81187,layer_3,0.06500244140625
81188,layer_4,0.063232421875
81189,layer_5,0.09393310546875
81190,layer_6,0.016082763671875
81191,layer_7,0.00634002685546875
81192,layer_8,0.002197265625
81193,layer_9,0.002635955810546875
81194,layer_10,0.045440673828125
81195,layer_11,0.00476837158203125
81196,layer_12,0.00777435302734375
81197,layer_13,0.0037899017333984375
81198,layer_14,0.043212890625
81199,layer_15,0.09722900390625
81200,layer_16,0.08966064453125
81201,layer_17,0.003963470458984375
81202,layer_18,0.05731201171875
81203,layer_19,0.1251220703125
81204,layer_20,0.05816650390625
81205,layer_21,0.07147216796875
81206,layer_22,0.0246734619140625
81207,layer_23,0.04315185546875
81208,layer_24,0.060760498046875
81209,layer_25,0.00847625732421875
81210,layer_26,0.0546875
81211,layer_27,0.0684814453125
81212,layer_28,0.06854248046875
81213,layer_29,0.1556396484375
81214,layer_30,0.06890869140625
81215,layer_31,0.030609130859375
81216,layer_0,0.03143310546875
81217,layer_1,0.0273284912109375
81218,layer_2,0.050140380859375
81219,layer_3,0.049774169921875
81220,layer_4,0.06646728515625
81221,layer_5,0.10479736328125
81222,layer_6,0.01529693603515625
81223,layer_7,0.01280975341796875
81224,layer_8,0.0031452178955078125
81225,layer_9,0.011810302734375
81226,layer_10,0.032073974609375
81227,layer_11,0.0003261566162109375
81228,layer_12,0.0092620849609375
81229,layer_13,0.004047393798828125
81230,layer_14,0.037139892578125
81231,layer_15,0.1031494140625
81232,layer_16,0.08721923828125
81233,layer_17,0.005764007568359375
81234,layer_18,0.04730224609375
81235,layer_19,0.121826171875
81236,layer_20,0.058441162109375
81237,layer_21,0.06549072265625
81238,layer_22,0.01348876953125
81239,layer_23,0.05413818359375
81240,layer_24,0.058837890625
81241,layer_25,0.00568389892578125
81242,layer_26,0.046630859375
81243,layer_27,0.062103271484375
81244,layer_28,0.053680419921875
81245,layer_29,0.1529541015625
81246,layer_30,0.0948486328125
81247,layer_31,0.01983642578125
81248,layer_0,0.048187255859375
81249,layer_1,0.01751708984375
81250,layer_2,0.0841064453125
81251,layer_3,0.06842041015625
81252,layer_4,0.0771484375
81253,layer_5,0.08544921875
81254,layer_6,0.00492095947265625
81255,layer_7,0.010345458984375
81256,layer_8,0.0001544952392578125
81257,layer_9,0.00807952880859375
81258,layer_10,0.05035400390625
81259,layer_11,0.007419586181640625
81260,layer_12,0.00307464599609375
81261,layer_13,0.0032978057861328125
81262,layer_14,0.0193023681640625
81263,layer_15,0.09844970703125
81264,layer_16,0.09515380859375
81265,layer_17,0.0173797607421875
81266,layer_18,0.0694580078125
81267,layer_19,0.12646484375
81268,layer_20,0.058807373046875
81269,layer_21,0.06390380859375
81270,layer_22,0.0352783203125
81271,layer_23,0.04083251953125
81272,layer_24,0.05474853515625
81273,layer_25,0.0011777877807617188
81274,layer_26,0.037353515625
81275,layer_27,0.0687255859375
81276,layer_28,0.051971435546875
81277,layer_29,0.1583251953125
81278,layer_30,0.07635498046875
81279,layer_31,0.03466796875
81280,layer_0,0.0301361083984375
81281,layer_1,0.0206298828125
81282,layer_2,0.07904052734375
81283,layer_3,0.03448486328125
81284,layer_4,0.06768798828125
81285,layer_5,0.08807373046875
81286,layer_6,0.003963470458984375
81287,layer_7,0.01218414306640625
81288,layer_8,0.005985260009765625
81289,layer_9,0.00012421607971191406
81290,layer_10,0.038543701171875
81291,layer_11,0.00411224365234375
81292,layer_12,0.0117340087890625
81293,layer_13,0.0175933837890625
81294,layer_14,0.03045654296875
81295,layer_15,0.0916748046875
81296,layer_16,0.09271240234375
81297,layer_17,0.003055572509765625
81298,layer_18,0.059967041015625
81299,layer_19,0.1328125
81300,layer_20,0.039520263671875
81301,layer_21,0.07965087890625
81302,layer_22,0.0185394287109375
81303,layer_23,0.0477294921875
81304,layer_24,0.0712890625
81305,layer_25,0.005001068115234375
81306,layer_26,0.03704833984375
81307,layer_27,0.051971435546875
81308,layer_28,0.08306884765625
81309,layer_29,0.15771484375
81310,layer_30,0.07958984375
81311,layer_31,0.08367919921875
81312,layer_0,0.04644775390625
81313,layer_1,0.040802001953125
81314,layer_2,0.0657958984375
81315,layer_3,0.05535888671875
81316,layer_4,0.070068359375
81317,layer_5,0.0877685546875
81318,layer_6,0.0157012939453125
81319,layer_7,0.00670623779296875
81320,layer_8,0.0098419189453125
81321,layer_9,0.0018625259399414062
81322,layer_10,0.033294677734375
81323,layer_11,0.0090179443359375
81324,layer_12,0.0164031982421875
81325,layer_13,0.022247314453125
81326,layer_14,0.03729248046875
81327,layer_15,0.08648681640625
81328,layer_16,0.0966796875
81329,layer_17,0.004833221435546875
81330,layer_18,0.06793212890625
81331,layer_19,0.13427734375
81332,layer_20,0.0589599609375
81333,layer_21,0.08013916015625
81334,layer_22,0.0182342529296875
81335,layer_23,0.045928955078125
81336,layer_24,0.07244873046875
81337,layer_25,0.01556396484375
81338,layer_26,0.029388427734375
81339,layer_27,0.057586669921875
81340,layer_28,0.06451416015625
81341,layer_29,0.1361083984375
81342,layer_30,0.05841064453125
81343,layer_31,0.04595947265625
81344,layer_0,0.043426513671875
81345,layer_1,0.0254974365234375
81346,layer_2,0.058074951171875
81347,layer_3,0.06268310546875
81348,layer_4,0.0438232421875
81349,layer_5,0.0789794921875
81350,layer_6,0.006893157958984375
81351,layer_7,0.0226898193359375
81352,layer_8,0.01050567626953125
81353,layer_9,0.008392333984375
81354,layer_10,0.04095458984375
81355,layer_11,0.0170135498046875
81356,layer_12,0.004695892333984375
81357,layer_13,0.010711669921875
81358,layer_14,0.037322998046875
81359,layer_15,0.087158203125
81360,layer_16,0.0743408203125
81361,layer_17,0.0097198486328125
81362,layer_18,0.0477294921875
81363,layer_19,0.124267578125
81364,layer_20,0.044525146484375
81365,layer_21,0.074462890625
81366,layer_22,0.01139068603515625
81367,layer_23,0.0197601318359375
81368,layer_24,0.0601806640625
81369,layer_25,0.01319122314453125
81370,layer_26,0.02227783203125
81371,layer_27,0.046722412109375
81372,layer_28,0.02490234375
81373,layer_29,0.140869140625
81374,layer_30,0.06103515625
81375,layer_31,0.0215911865234375
81376,layer_0,0.0290069580078125
81377,layer_1,0.036468505859375
81378,layer_2,0.054656982421875
81379,layer_3,0.058013916015625
81380,layer_4,0.038604736328125
81381,layer_5,0.06976318359375
81382,layer_6,0.00872802734375
81383,layer_7,0.0146484375
81384,layer_8,0.00920867919921875
81385,layer_9,0.01000213623046875
81386,layer_10,0.042938232421875
81387,layer_11,0.0112152099609375
81388,layer_12,0.009368896484375
81389,layer_13,0.0073394775390625
81390,layer_14,0.040191650390625
81391,layer_15,0.08709716796875
81392,layer_16,0.072509765625
81393,layer_17,0.000896453857421875
81394,layer_18,0.05615234375
81395,layer_19,0.1334228515625
81396,layer_20,0.06011962890625
81397,layer_21,0.0828857421875
81398,layer_22,0.002544403076171875
81399,layer_23,0.065185546875
81400,layer_24,0.05059814453125
81401,layer_25,0.0002963542938232422
81402,layer_26,0.0386962890625
81403,layer_27,0.050811767578125
81404,layer_28,0.0765380859375
81405,layer_29,0.144287109375
81406,layer_30,0.0867919921875
81407,layer_31,0.062469482421875
81408,layer_0,0.037139892578125
81409,layer_1,0.02520751953125
81410,layer_2,0.07464599609375
81411,layer_3,0.041534423828125
81412,layer_4,0.08447265625
81413,layer_5,0.093017578125
81414,layer_6,0.0191497802734375
81415,layer_7,0.0015869140625
81416,layer_8,0.0064697265625
81417,layer_9,0.009674072265625
81418,layer_10,0.03924560546875
81419,layer_11,0.00904083251953125
81420,layer_12,0.0214385986328125
81421,layer_13,0.0216064453125
81422,layer_14,0.029510498046875
81423,layer_15,0.10235595703125
81424,layer_16,0.09832763671875
81425,layer_17,0.00267791748046875
81426,layer_18,0.078369140625
81427,layer_19,0.143798828125
81428,layer_20,0.0731201171875
81429,layer_21,0.06646728515625
81430,layer_22,0.003631591796875
81431,layer_23,0.05023193359375
81432,layer_24,0.058624267578125
81433,layer_25,0.0005245208740234375
81434,layer_26,0.04193115234375
81435,layer_27,0.076171875
81436,layer_28,0.066162109375
81437,layer_29,0.145263671875
81438,layer_30,0.062255859375
81439,layer_31,0.0005440711975097656
81440,layer_0,0.059906005859375
81441,layer_1,0.0199127197265625
81442,layer_2,0.0648193359375
81443,layer_3,0.05645751953125
81444,layer_4,0.08489990234375
81445,layer_5,0.0850830078125
81446,layer_6,0.00727081298828125
81447,layer_7,0.0019683837890625
81448,layer_8,0.0035552978515625
81449,layer_9,0.0037174224853515625
81450,layer_10,0.04571533203125
81451,layer_11,0.0030536651611328125
81452,layer_12,0.018310546875
81453,layer_13,0.009552001953125
81454,layer_14,0.03631591796875
81455,layer_15,0.07275390625
81456,layer_16,0.072509765625
81457,layer_17,0.006534576416015625
81458,layer_18,0.05841064453125
81459,layer_19,0.1270751953125
81460,layer_20,0.053741455078125
81461,layer_21,0.07794189453125
81462,layer_22,0.0203857421875
81463,layer_23,0.0305633544921875
81464,layer_24,0.07293701171875
81465,layer_25,0.004589080810546875
81466,layer_26,0.036376953125
81467,layer_27,0.052001953125
81468,layer_28,0.0762939453125
81469,layer_29,0.167724609375
81470,layer_30,0.09283447265625
81471,layer_31,0.052886962890625
81472,layer_0,0.032470703125
81473,layer_1,0.0162200927734375
81474,layer_2,0.03924560546875
81475,layer_3,0.054351806640625
81476,layer_4,0.03460693359375
81477,layer_5,0.0902099609375
81478,layer_6,0.007427215576171875
81479,layer_7,0.0068511962890625
81480,layer_8,0.0033664703369140625
81481,layer_9,0.00878143310546875
81482,layer_10,0.05352783203125
81483,layer_11,0.017669677734375
81484,layer_12,0.0028209686279296875
81485,layer_13,0.00147247314453125
81486,layer_14,0.035430908203125
81487,layer_15,0.083251953125
81488,layer_16,0.0733642578125
81489,layer_17,0.00920867919921875
81490,layer_18,0.037567138671875
81491,layer_19,0.114013671875
81492,layer_20,0.052001953125
81493,layer_21,0.07977294921875
81494,layer_22,0.01284027099609375
81495,layer_23,0.0374755859375
81496,layer_24,0.06640625
81497,layer_25,0.01152801513671875
81498,layer_26,0.047943115234375
81499,layer_27,0.056549072265625
81500,layer_28,0.08673095703125
81501,layer_29,0.1429443359375
81502,layer_30,0.0924072265625
81503,layer_31,0.044464111328125
81504,layer_0,0.0487060546875
81505,layer_1,0.0243072509765625
81506,layer_2,0.060455322265625
81507,layer_3,0.04241943359375
81508,layer_4,0.037841796875
81509,layer_5,0.08966064453125
81510,layer_6,6.961822509765625e-05
81511,layer_7,0.0122222900390625
81512,layer_8,0.003078460693359375
81513,layer_9,0.005084991455078125
81514,layer_10,0.044708251953125
81515,layer_11,0.0132293701171875
81516,layer_12,0.007511138916015625
81517,layer_13,0.01013946533203125
81518,layer_14,0.03521728515625
81519,layer_15,0.09197998046875
81520,layer_16,0.07110595703125
81521,layer_17,0.00687408447265625
81522,layer_18,0.05047607421875
81523,layer_19,0.11712646484375
81524,layer_20,0.051239013671875
81525,layer_21,0.07080078125
81526,layer_22,0.0279998779296875
81527,layer_23,0.0257568359375
81528,layer_24,0.04205322265625
81529,layer_25,0.00027942657470703125
81530,layer_26,0.0439453125
81531,layer_27,0.06756591796875
81532,layer_28,0.06878662109375
81533,layer_29,0.1544189453125
81534,layer_30,0.06036376953125
81535,layer_31,0.043182373046875
81536,layer_0,0.047119140625
81537,layer_1,0.027587890625
81538,layer_2,0.06353759765625
81539,layer_3,0.06201171875
81540,layer_4,0.050018310546875
81541,layer_5,0.06524658203125
81542,layer_6,0.0198211669921875
81543,layer_7,0.02813720703125
81544,layer_8,0.00036263465881347656
81545,layer_9,0.0151519775390625
81546,layer_10,0.0537109375
81547,layer_11,0.003002166748046875
81548,layer_12,0.007720947265625
81549,layer_13,0.01125335693359375
81550,layer_14,0.03375244140625
81551,layer_15,0.08367919921875
81552,layer_16,0.07586669921875
81553,layer_17,0.01309967041015625
81554,layer_18,0.050079345703125
81555,layer_19,0.11328125
81556,layer_20,0.039154052734375
81557,layer_21,0.07342529296875
81558,layer_22,0.042938232421875
81559,layer_23,0.0201263427734375
81560,layer_24,0.031646728515625
81561,layer_25,0.013641357421875
81562,layer_26,0.044921875
81563,layer_27,0.036834716796875
81564,layer_28,0.059112548828125
81565,layer_29,0.16015625
81566,layer_30,0.0440673828125
81567,layer_31,0.0341796875
81568,layer_0,0.05023193359375
81569,layer_1,0.0245819091796875
81570,layer_2,0.0479736328125
81571,layer_3,0.068603515625
81572,layer_4,0.04022216796875
81573,layer_5,0.07672119140625
81574,layer_6,0.011871337890625
81575,layer_7,0.0215911865234375
81576,layer_8,0.0195770263671875
81577,layer_9,0.025909423828125
81578,layer_10,0.056304931640625
81579,layer_11,0.0094757080078125
81580,layer_12,0.003326416015625
81581,layer_13,0.007656097412109375
81582,layer_14,0.0240478515625
81583,layer_15,0.0830078125
81584,layer_16,0.08056640625
81585,layer_17,0.0179290771484375
81586,layer_18,0.058990478515625
81587,layer_19,0.13916015625
81588,layer_20,0.05157470703125
81589,layer_21,0.0841064453125
81590,layer_22,0.0310821533203125
81591,layer_23,0.02020263671875
81592,layer_24,0.04925537109375
81593,layer_25,0.00554656982421875
81594,layer_26,0.043609619140625
81595,layer_27,0.05072021484375
81596,layer_28,0.0625
81597,layer_29,0.1583251953125
81598,layer_30,0.0655517578125
81599,layer_31,0.0159149169921875
81600,layer_0,0.027252197265625
81601,layer_1,0.01107025146484375
81602,layer_2,0.053619384765625
81603,layer_3,0.042572021484375
81604,layer_4,0.054473876953125
81605,layer_5,0.08502197265625
81606,layer_6,0.005580902099609375
81607,layer_7,0.00390625
81608,layer_8,0.0016231536865234375
81609,layer_9,0.007720947265625
81610,layer_10,0.042205810546875
81611,layer_11,0.015228271484375
81612,layer_12,0.0031261444091796875
81613,layer_13,0.0029735565185546875
81614,layer_14,0.027496337890625
81615,layer_15,0.088623046875
81616,layer_16,0.077392578125
81617,layer_17,0.004138946533203125
